,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,WEEKDAY,ENTRY_DIFFS,EXIT_DIFFS,TOTAL_TRAFFIC,DDATE,DWEEKDAY
864,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,3237,0,2018-06-20 02:00:00,2,0.0,0.0,0.0,2018-06-20,2
865,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,3237,0,2018-06-20 06:00:00,2,0.0,0.0,0.0,2018-06-20,2
866,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,3237,0,2018-06-20 10:00:00,2,0.0,0.0,0.0,2018-06-20,2
867,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,3237,0,2018-06-20 14:00:00,2,0.0,0.0,0.0,2018-06-20,2
868,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,3237,0,2018-06-20 18:00:00,2,0.0,0.0,0.0,2018-06-20,2
869,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,3237,0,2018-06-20 22:00:00,2,0.0,0.0,0.0,2018-06-20,2
870,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,3237,0,2018-06-21 02:00:00,3,0.0,0.0,0.0,2018-06-21,3
871,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,3237,0,2018-06-21 06:00:00,3,0.0,0.0,0.0,2018-06-21,3
872,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,3238,0,2018-06-21 10:00:00,3,1.0,0.0,1.0,2018-06-21,3
873,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,3238,0,2018-06-21 14:00:00,3,0.0,0.0,0.0,2018-06-21,3
874,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,3238,0,2018-06-21 18:00:00,3,0.0,0.0,0.0,2018-06-21,3
875,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,3239,0,2018-06-21 22:00:00,3,1.0,0.0,1.0,2018-06-21,3
876,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,3239,0,2018-06-22 02:00:00,4,0.0,0.0,0.0,2018-06-22,4
877,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,3239,0,2018-06-22 06:00:00,4,0.0,0.0,0.0,2018-06-22,4
878,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,3239,0,2018-06-22 10:00:00,4,0.0,0.0,0.0,2018-06-22,4
879,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,3239,0,2018-06-22 14:00:00,4,0.0,0.0,0.0,2018-06-22,4
880,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,3239,0,2018-06-22 18:00:00,4,0.0,0.0,0.0,2018-06-22,4
881,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,3239,0,2018-06-22 22:00:00,4,0.0,0.0,0.0,2018-06-22,4
882,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,1,1255,2018-06-16 02:00:00,5,,,,2018-06-16,5
883,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,1,1255,2018-06-16 06:00:00,5,0.0,0.0,0.0,2018-06-16,5
884,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,1,1255,2018-06-16 10:00:00,5,0.0,0.0,0.0,2018-06-16,5
885,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,1,1255,2018-06-16 14:00:00,5,0.0,0.0,0.0,2018-06-16,5
886,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,1,1255,2018-06-16 18:00:00,5,0.0,0.0,0.0,2018-06-16,5
887,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,1,1255,2018-06-16 22:00:00,5,0.0,0.0,0.0,2018-06-16,5
888,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,1,1255,2018-06-17 02:00:00,6,0.0,0.0,0.0,2018-06-17,6
889,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,1,1255,2018-06-17 06:00:00,6,0.0,0.0,0.0,2018-06-17,6
890,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,1,1255,2018-06-17 10:00:00,6,0.0,0.0,0.0,2018-06-17,6
891,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,1,1255,2018-06-17 14:00:00,6,0.0,0.0,0.0,2018-06-17,6
892,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,1,1255,2018-06-17 18:00:00,6,0.0,0.0,0.0,2018-06-17,6
893,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,1,1255,2018-06-17 22:00:00,6,0.0,0.0,0.0,2018-06-17,6
894,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,1,1255,2018-06-18 02:00:00,0,0.0,0.0,0.0,2018-06-18,0
895,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,1,1255,2018-06-18 06:00:00,0,0.0,0.0,0.0,2018-06-18,0
896,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,1,1255,2018-06-18 10:00:00,0,0.0,0.0,0.0,2018-06-18,0
897,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,1,1255,2018-06-18 14:00:00,0,0.0,0.0,0.0,2018-06-18,0
898,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,1,1255,2018-06-18 18:00:00,0,0.0,0.0,0.0,2018-06-18,0
899,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,1,1255,2018-06-18 22:00:00,0,0.0,0.0,0.0,2018-06-18,0
900,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,1,1255,2018-06-19 02:00:00,1,0.0,0.0,0.0,2018-06-19,1
901,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,1,1255,2018-06-19 06:00:00,1,0.0,0.0,0.0,2018-06-19,1
902,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,1,1255,2018-06-19 10:00:00,1,0.0,0.0,0.0,2018-06-19,1
903,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,1,1255,2018-06-19 14:00:00,1,0.0,0.0,0.0,2018-06-19,1
904,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,1,1255,2018-06-19 18:00:00,1,0.0,0.0,0.0,2018-06-19,1
905,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,1,1255,2018-06-19 22:00:00,1,0.0,0.0,0.0,2018-06-19,1
906,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,1,1255,2018-06-20 02:00:00,2,0.0,0.0,0.0,2018-06-20,2
907,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,1,1255,2018-06-20 06:00:00,2,0.0,0.0,0.0,2018-06-20,2
908,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,1,1255,2018-06-20 10:00:00,2,0.0,0.0,0.0,2018-06-20,2
909,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,1,1255,2018-06-20 14:00:00,2,0.0,0.0,0.0,2018-06-20,2
910,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,1,1255,2018-06-20 18:00:00,2,0.0,0.0,0.0,2018-06-20,2
911,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,1,1255,2018-06-20 22:00:00,2,0.0,0.0,0.0,2018-06-20,2
912,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,1,1255,2018-06-21 02:00:00,3,0.0,0.0,0.0,2018-06-21,3
913,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,1,1255,2018-06-21 06:00:00,3,0.0,0.0,0.0,2018-06-21,3
914,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,1,1255,2018-06-21 10:00:00,3,0.0,0.0,0.0,2018-06-21,3
915,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,1,1255,2018-06-21 14:00:00,3,0.0,0.0,0.0,2018-06-21,3
916,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,1,1255,2018-06-21 18:00:00,3,0.0,0.0,0.0,2018-06-21,3
917,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,1,1255,2018-06-21 22:00:00,3,0.0,0.0,0.0,2018-06-21,3
918,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,1,1255,2018-06-22 02:00:00,4,0.0,0.0,0.0,2018-06-22,4
919,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,1,1255,2018-06-22 06:00:00,4,0.0,0.0,0.0,2018-06-22,4
920,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,1,1255,2018-06-22 10:00:00,4,0.0,0.0,0.0,2018-06-22,4
921,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,1,1255,2018-06-22 14:00:00,4,0.0,0.0,0.0,2018-06-22,4
922,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,1,1255,2018-06-22 18:00:00,4,0.0,0.0,0.0,2018-06-22,4
923,A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,1,1255,2018-06-22 22:00:00,4,0.0,0.0,0.0,2018-06-22,4
924,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,3359731,6908384,2018-06-16 02:00:00,5,,,,2018-06-16,5
925,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,3359731,6908389,2018-06-16 06:00:00,5,0.0,5.0,5.0,2018-06-16,5
926,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,3359748,6908485,2018-06-16 10:00:00,5,17.0,96.0,113.0,2018-06-16,5
927,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,3359859,6908874,2018-06-16 14:00:00,5,111.0,389.0,500.0,2018-06-16,5
928,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,3360225,6909161,2018-06-16 18:00:00,5,366.0,287.0,653.0,2018-06-16,5
929,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,3360467,6909242,2018-06-16 22:00:00,5,242.0,81.0,323.0,2018-06-16,5
930,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,3360502,6909254,2018-06-17 02:00:00,6,35.0,12.0,47.0,2018-06-17,6
931,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,3360505,6909257,2018-06-17 06:00:00,6,3.0,3.0,6.0,2018-06-17,6
932,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,3360512,6909316,2018-06-17 10:00:00,6,7.0,59.0,66.0,2018-06-17,6
933,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,3360566,6909597,2018-06-17 14:00:00,6,54.0,281.0,335.0,2018-06-17,6
934,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,3360842,6909813,2018-06-17 18:00:00,6,276.0,216.0,492.0,2018-06-17,6
935,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,3361069,6909868,2018-06-17 22:00:00,6,227.0,55.0,282.0,2018-06-17,6
936,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,3361092,6909876,2018-06-18 02:00:00,0,23.0,8.0,31.0,2018-06-18,0
937,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,3361092,6909888,2018-06-18 06:00:00,0,0.0,12.0,12.0,2018-06-18,0
938,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,3361108,6910066,2018-06-18 10:00:00,0,16.0,178.0,194.0,2018-06-18,0
939,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,3361195,6910361,2018-06-18 14:00:00,0,87.0,295.0,382.0,2018-06-18,0
940,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,3361476,6910570,2018-06-18 18:00:00,0,281.0,209.0,490.0,2018-06-18,0
941,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,3361701,6910626,2018-06-18 22:00:00,0,225.0,56.0,281.0,2018-06-18,0
942,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,3361718,6910635,2018-06-19 02:00:00,1,17.0,9.0,26.0,2018-06-19,1
943,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,3361720,6910645,2018-06-19 06:00:00,1,2.0,10.0,12.0,2018-06-19,1
944,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,3361732,6910859,2018-06-19 10:00:00,1,12.0,214.0,226.0,2018-06-19,1
945,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,3361811,6911106,2018-06-19 14:00:00,1,79.0,247.0,326.0,2018-06-19,1
946,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,3362066,6911454,2018-06-19 18:00:00,1,255.0,348.0,603.0,2018-06-19,1
947,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,3362332,6911520,2018-06-19 22:00:00,1,266.0,66.0,332.0,2018-06-19,1
948,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,3362365,6911537,2018-06-20 02:00:00,2,33.0,17.0,50.0,2018-06-20,2
949,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,3362366,6911545,2018-06-20 06:00:00,2,1.0,8.0,9.0,2018-06-20,2
950,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,3362386,6911730,2018-06-20 10:00:00,2,20.0,185.0,205.0,2018-06-20,2
951,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,3362482,6912001,2018-06-20 14:00:00,2,96.0,271.0,367.0,2018-06-20,2
952,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,3362796,6912226,2018-06-20 18:00:00,2,314.0,225.0,539.0,2018-06-20,2
953,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,3363084,6912333,2018-06-20 22:00:00,2,288.0,107.0,395.0,2018-06-20,2
954,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,3363119,6912347,2018-06-21 02:00:00,3,35.0,14.0,49.0,2018-06-21,3
955,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,3363119,6912358,2018-06-21 06:00:00,3,0.0,11.0,11.0,2018-06-21,3
956,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,3363138,6912539,2018-06-21 10:00:00,3,19.0,181.0,200.0,2018-06-21,3
957,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,3363215,6912840,2018-06-21 14:00:00,3,77.0,301.0,378.0,2018-06-21,3
958,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,3363514,6913035,2018-06-21 18:00:00,3,299.0,195.0,494.0,2018-06-21,3
959,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,3363784,6913127,2018-06-21 22:00:00,3,270.0,92.0,362.0,2018-06-21,3
960,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,3363818,6913140,2018-06-22 02:00:00,4,34.0,13.0,47.0,2018-06-22,4
961,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,3363818,6913153,2018-06-22 06:00:00,4,0.0,13.0,13.0,2018-06-22,4
962,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,3363841,6913315,2018-06-22 10:00:00,4,23.0,162.0,185.0,2018-06-22,4
963,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,3363920,6913633,2018-06-22 14:00:00,4,79.0,318.0,397.0,2018-06-22,4
964,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,3364255,6913911,2018-06-22 18:00:00,4,335.0,278.0,613.0,2018-06-22,4
965,A007,R079,01-06-00,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,3364500,6914025,2018-06-22 22:00:00,4,245.0,114.0,359.0,2018-06-22,4
966,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,118894246,2148104,2018-06-16 02:00:00,5,,,,2018-06-16,5
967,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,118894250,2148110,2018-06-16 06:00:00,5,4.0,6.0,10.0,2018-06-16,5
968,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,118894280,2148302,2018-06-16 10:00:00,5,30.0,192.0,222.0,2018-06-16,5
969,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,118894385,2148953,2018-06-16 14:00:00,5,105.0,651.0,756.0,2018-06-16,5
970,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,118894745,2149620,2018-06-16 18:00:00,5,360.0,667.0,1027.0,2018-06-16,5
971,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,118895029,2149830,2018-06-16 22:00:00,5,284.0,210.0,494.0,2018-06-16,5
972,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,118895147,2149885,2018-06-17 02:00:00,6,118.0,55.0,173.0,2018-06-17,6
973,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,118895153,2149889,2018-06-17 06:00:00,6,6.0,4.0,10.0,2018-06-17,6
974,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,118895174,2150024,2018-06-17 10:00:00,6,21.0,135.0,156.0,2018-06-17,6
975,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,118895261,2150552,2018-06-17 14:00:00,6,87.0,528.0,615.0,2018-06-17,6
976,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,118895554,2151048,2018-06-17 18:00:00,6,293.0,496.0,789.0,2018-06-17,6
977,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,118895780,2151229,2018-06-17 22:00:00,6,226.0,181.0,407.0,2018-06-17,6
978,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,118895847,2151275,2018-06-18 02:00:00,0,67.0,46.0,113.0,2018-06-18,0
979,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,118895853,2151290,2018-06-18 06:00:00,0,6.0,15.0,21.0,2018-06-18,0
980,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,118895912,2151938,2018-06-18 10:00:00,0,59.0,648.0,707.0,2018-06-18,0
981,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,118896025,2152564,2018-06-18 14:00:00,0,113.0,626.0,739.0,2018-06-18,0
982,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,118896530,2153038,2018-06-18 18:00:00,0,505.0,474.0,979.0,2018-06-18,0
983,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,118897062,2153210,2018-06-18 22:00:00,0,532.0,172.0,704.0,2018-06-18,0
984,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,118897199,2153251,2018-06-19 02:00:00,1,137.0,41.0,178.0,2018-06-19,1
985,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,118897205,2153267,2018-06-19 06:00:00,1,6.0,16.0,22.0,2018-06-19,1
986,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,118897255,2154064,2018-06-19 10:00:00,1,50.0,797.0,847.0,2018-06-19,1
987,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,118897401,2154670,2018-06-19 14:00:00,1,146.0,606.0,752.0,2018-06-19,1
988,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,118897910,2155094,2018-06-19 18:00:00,1,509.0,424.0,933.0,2018-06-19,1
989,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,118898337,2155299,2018-06-19 22:00:00,1,427.0,205.0,632.0,2018-06-19,1
990,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,118898489,2155334,2018-06-20 02:00:00,2,152.0,35.0,187.0,2018-06-20,2
991,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,118898494,2155346,2018-06-20 06:00:00,2,5.0,12.0,17.0,2018-06-20,2
992,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,118898548,2156127,2018-06-20 10:00:00,2,54.0,781.0,835.0,2018-06-20,2
993,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,118898674,2156718,2018-06-20 14:00:00,2,126.0,591.0,717.0,2018-06-20,2
994,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,118899258,2157238,2018-06-20 18:00:00,2,584.0,520.0,1104.0,2018-06-20,2
995,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,118899762,2157464,2018-06-20 22:00:00,2,504.0,226.0,730.0,2018-06-20,2
996,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,118899936,2157497,2018-06-21 02:00:00,3,174.0,33.0,207.0,2018-06-21,3
997,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,118899942,2157511,2018-06-21 06:00:00,3,6.0,14.0,20.0,2018-06-21,3
998,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,118899999,2158339,2018-06-21 10:00:00,3,57.0,828.0,885.0,2018-06-21,3
999,A007,R079,01-06-01,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,118900128,2158925,2018-06-21 14:00:00,3,129.0,586.0,715.0,2018-06-21,3
